NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,ano
Engenharia Mecânica (13442),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.448717948717949,78,23,2014
NA (13450),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.4482758620689653,29,24,2014
História (Licenciatura) (13449),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.4473684210526314,76,23,2014
Engenharia (1106561),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.444444444444444,18,11,2014
Engenharia (1106561),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.444444444444444,18,12,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.438356164383561,73,24,2014
História (Licenciatura) (13449),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.4367816091954024,87,26,2014
Engenharia de Produção (79570),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.407407407407407,27,24,2014
Pedagogia (Licenciatura) (13452),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.4054054054054057,37,22,2014
Pedagogia (Licenciatura) (13410),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.4027777777777777,72,13,2014
Música (Licenciatura) (118630),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.4,15,26,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.391304347826087,23,27,2014
Pedagogia (Licenciatura) (13452),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.388888888888889,36,20,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.3823529411764706,34,26,2014
Engenharia Civil (13439),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.3796296296296298,108,21,2014
Pedagogia (Licenciatura) (13452),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.36,25,13,2014
Engenharia de Produção (79570),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,3.3571428571428568,28,29,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.3561643835616435,73,23,2014
Engenharia de Produção (79570),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.3478260869565215,23,24,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.333333333333333,21,24,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.3285714285714287,70,20,2014
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.326923076923077,52,12,2014
Engenharia Mecânica (13442),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.3194444444444446,72,25,2014
História (Licenciatura) (13449),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.3146067415730336,89,25,2014
Engenharia Civil (13439),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.3125,96,25,2014
Pedagogia (Licenciatura) (13452),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.3055555555555554,36,25,2014
Engenharia Mecânica (13442),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.240506329113924,79,28,2014
Engenharia Mecânica (13442),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.240506329113924,79,25,2014
Geografia (Licenciatura) (120777),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.2368421052631575,38,14,2014
Engenharia (118562),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.21875,32,26,2014
Engenharia de Produção (79570),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.2142857142857144,28,22,2014
Engenharia Mecânica (13442),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.2121212121212124,66,26,2014
História (Licenciatura) (13449),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.2111111111111112,90,23,2014
Engenharia de Alimentos (112294),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.2,30,14,2014
Engenharia (118562),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.1764705882352944,34,27,2014
Engenharia Mecânica (13442),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.1645569620253164,79,24,2014
Engenharia (118562),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.15625,32,15,2014
Engenharia (118562),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.151515151515152,33,21,2014
Engenharia de Alimentos (112294),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.1515151515151514,33,22,2014
Música (Licenciatura) (118630),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.1333333333333333,15,28,2014
NA (13450),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.1304347826086953,23,27,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.123076923076923,65,15,2014
Engenharia (118562),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.1176470588235294,34,25,2014
NA (13450),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.076923076923077,26,26,2014
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.0754716981132075,53,23,2014
Engenharia de Produção (79570),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.071428571428571,28,24,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.03448275862069,29,16,2014
Engenharia Mecânica (13442),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.0256410256410255,78,27,2014
Engenharia Civil (13439),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.019607843137255,102,25,2014
Geografia (Licenciatura) (120777),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,2.9999999999999996,40,17,2014
Engenharia de Alimentos (112294),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,2.9655172413793105,29,13,2014
NA (13450),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",2.9655172413793105,29,26,2014
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",2.962962962962963,54,27,2014
Engenharia de Produção (79570),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",2.962962962962963,27,28,2014
Música (Licenciatura) (118630),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",2.9333333333333336,15,27,2014
Engenharia Mecânica (13442),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",2.9189189189189193,74,26,2014
Engenharia Mecânica (13442),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,2.918032786885246,61,16,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,2.909090909090909,22,27,2014
Música (Licenciatura) (118630),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,2.8666666666666667,15,26,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",2.8571428571428568,21,27,2014
Geografia (Licenciatura) (13407),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,2.84375,64,18,2014
NA (13450),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,2.8333333333333335,24,17,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,2.833333333333333,30,18,2014
Pedagogia (Licenciatura) (13410),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,2.823529411764706,68,14,2014
Engenharia (118562),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,2.7941176470588234,34,29,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,2.7777777777777777,27,15,2014
Engenharia (118562),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,2.7419354838709675,31,26,2014
Engenharia Civil (13439),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,2.7373737373737375,99,19,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",2.727272727272727,22,28,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,2.727272727272727,22,27,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,2.6818181818181817,22,27,2014
Música (Licenciatura) (118630),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,2.6666666666666665,15,28,2014
