X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
224,2017,2564,1,10028,5806,13438,1,2504009,25,2,26,2008,2009,3,"63,5","69,1","61,6",A,B,A,F,F,B,C,F,B,B,A,A,A,A,A,25,B,A,B,B,A,E,E,E,H,I,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
225,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"45,5","75,8","35,4",A,A,A,A,A,D,C,A,B,A,A,A,D,A,A,26,B,A,A,C,B,E,D,E,H,F,5,5,4,4,6,5,6,6,5,5,4,4,5,3,5,6,5,5,4,4,4,5,5,7,7,4,3,2,3,5,6,6,6,5,5,5,5,5,2,5,2,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
226,2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2011,3,"46,0","57,4","42,2",A,A,A,D,D,B,E,B,B,A,A,A,A,A,A,26,B,A,B,C,A,B,C,A,H,F,6,7,6,6,6,6,4,5,4,5,4,4,6,4,6,6,7,6,6,7,4,4,6,7,7,4,5,4,6,5,6,4,6,6,5,5,5,5,3,6,4,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
227,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"44,3","65,1","37,3",A,C,A,E,E,D,A,F,B,A,A,A,B,B,A,22,B,A,B,G,A,C,E,A,E,F,6,5,5,5,6,6,5,5,6,6,4,5,5,7,6,6,6,6,6,7,5,4,4,6,8,6,6,4,5,5,5,5,7,5,5,5,5,5,7,5,7,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
228,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2012,3,"21,4","30,0","18,5",A,D,A,C,D,D,A,B,A,A,A,A,D,A,A,23,A,B,B,H,A,B,E,A,H,F,5,5,5,5,5,6,4,5,5,6,5,5,5,5,6,6,4,4,4,5,6,4,5,8,6,4,4,6,4,5,5,5,6,6,6,6,5,6,8,4,2,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
229,2017,2564,1,10028,5806,13438,1,2504009,25,2,30,2004,2009,3,"59,2","87,3","49,8",A,D,A,E,E,D,A,F,C,A,A,A,F,B,A,25,B,A,B,G,A,B,E,A,A,F,3,2,5,2,1,2,3,2,4,6,4,7,5,2,6,6,6,5,2,7,5,3,4,8,8,5,4,2,3,5,5,5,6,4,3,3,4,2,1,1,7,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
230,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"38,0","59,8","30,7",A,A,A,D,E,B,C,F,C,A,A,A,D,B,A,25,B,A,B,C,A,C,D,E,A,F,4,4,4,5,3,4,3,3,4,5,2,3,5,2,4,5,5,5,4,5,3,3,4,6,6,2,6,5,4,4,4,5,3,5,5,3,3,4,3,2,3,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
231,2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2010,3,"39,4","72,9","28,2",A,D,A,D,E,B,F,C,B,A,A,A,D,A,A,25,B,A,B,C,A,D,B,E,G,F,4,4,4,4,5,4,5,4,4,4,3,3,4,3,4,6,5,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
232,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"37,4","53,8","31,9",A,D,A,B,E,B,C,C,B,A,A,A,D,A,A,25,B,A,B,E,A,E,E,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,5,6,6,5,4,6,3,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
233,2017,2564,1,10028,5806,13438,1,2504009,25,2,22,2011,2012,3,"67,0","87,3","60,2",A,D,A,D,D,B,C,D,B,A,A,A,B,B,A,25,B,A,B,C,A,B,C,E,E,F,2,5,1,2,2,5,6,4,4,5,2,5,3,1,6,4,6,6,6,4,6,4,6,6,6,7,6,2,2,4,5,6,6,5,6,4,5,6,7,8,3,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
234,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2010,2011,3,"49,3","82,1","38,3",A,A,A,E,E,D,A,E,C,C,A,A,C,A,A,25,B,A,B,G,A,D,E,E,A,F,5,5,6,6,6,6,6,6,6,6,4,5,5,5,6,6,6,6,5,5,5,5,5,6,6,6,6,5,5,5,6,6,5,5,5,5,6,5,4,6,4,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
235,2017,2564,1,10028,5806,13438,1,2504009,25,2,35,2007,2009,3,"36,8","53,6","31,2",A,A,A,B,B,D,C,A,B,A,A,A,A,A,A,25,A,D,A,B,B,C,E,E,E,F,4,3,2,4,5,2,6,5,3,5,2,4,3,3,5,6,5,4,4,4,4,4,4,8,8,7,7,4,3,5,2,3,4,4,4,3,3,3,2,4,5,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
236,2017,2564,1,10028,5806,13438,1,2504009,25,2,22,2011,2012,3,"49,5","69,9","42,7",A,A,A,C,C,D,A,A,B,A,A,A,B,A,A,24,A,A,B,H,B,B,D,E,A,F,6,3,4,4,5,5,5,3,5,5,3,4,4,3,5,6,3,3,3,2,2,2,3,8,8,2,4,3,3,5,5,4,3,4,4,3,3,4,2,3,1,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
237,2017,2564,1,10028,5806,13438,1,2504009,25,2,28,2008,2010,3,"46,1","49,4","45,0",A,A,A,E,E,B,D,B,B,A,A,A,F,A,A,25,B,A,B,A,A,A,A,E,A,A,5,5,5,6,4,5,6,6,3,4,4,5,5,6,4,4,5,5,5,6,4,6,5,5,4,5,5,5,6,6,5,4,4,5,5,4,5,4,5,5,4,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
238,2017,2564,1,10028,5806,13438,1,2504009,25,2,29,2005,2006,3,"40,8","47,0","38,7",A,A,A,D,E,B,D,B,B,A,A,A,A,A,A,25,A,A,B,C,A,B,B,A,H,F,6,4,2,2,4,3,5,3,5,4,2,3,2,3,6,4,3,3,4,3,2,2,3,7,7,4,7,3,1,2,2,4,7,3,2,1,1,2,4,2,2,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
239,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"59,6","84,5","51,3",A,A,A,A,B,B,C,B,A,A,A,A,B,A,A,25,A,A,D,C,A,A,E,E,C,F,6,6,4,6,5,6,6,3,6,6,4,4,4,3,6,6,6,5,3,4,4,2,4,6,6,5,5,1,3,3,6,5,5,5,4,5,5,5,1,4,2,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
240,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"42,9","83,1","29,5",A,A,A,D,E,B,B,C,B,A,A,A,B,C,A,25,B,A,B,C,A,D,C,E,A,F,5,6,5,5,5,5,5,4,4,6,4,5,6,5,6,6,6,6,6,5,5,4,6,7,7,5,5,4,5,5,6,6,6,6,5,4,4,4,7,4,4,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
241,2017,2564,1,10028,5806,13438,1,2504009,25,2,30,2003,2005,3,"40,0","74,4","28,5",A,A,A,C,D,A,B,C,B,A,A,A,A,A,A,25,B,A,B,C,A,B,E,E,C,F,5,4,4,5,5,6,5,4,4,4,3,3,5,4,5,6,5,5,5,3,4,3,4,7,5,7,5,5,4,4,5,4,7,4,4,3,3,3,7,7,4,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
242,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"57,2","73,2","51,8",A,F,A,B,E,D,A,B,C,A,A,A,E,B,A,23,B,A,B,C,A,B,D,D,E,F,4,4,3,6,4,6,6,5,6,6,3,4,4,4,6,6,6,6,6,6,4,3,4,5,8,2,6,4,5,5,5,6,3,6,3,4,5,4,1,4,6,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
243,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2010,2013,3,"40,2","44,8","38,7",A,D,A,B,D,B,C,E,C,A,A,A,F,A,A,25,B,A,B,C,A,A,E,D,E,C,5,7,4,3,5,5,2,3,4,4,4,4,5,3,6,5,6,6,4,7,5,4,5,7,7,5,5,2,5,5,5,5,5,4,5,3,6,4,1,5,4,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
244,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2012,4,"43,6","66,9","35,8",A,A,A,D,D,D,A,F,B,A,A,A,A,A,A,29,B,A,B,G,A,B,D,E,E,F,6,3,6,6,5,6,6,6,6,6,5,6,6,6,6,4,6,6,6,4,4,2,6,8,6,6,6,6,6,6,6,5,6,5,6,5,6,6,4,6,1,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
245,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"46,3","78,9","35,4",A,A,A,E,D,B,F,D,B,A,A,A,B,A,A,25,B,A,C,C,A,A,B,E,C,F,5,5,5,5,5,4,5,5,5,5,3,4,5,3,6,6,6,6,4,7,3,3,6,8,8,6,6,1,4,4,5,6,6,6,3,5,5,2,1,6,5,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
246,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"57,2","45,0","61,2",A,D,A,D,E,B,C,E,B,A,A,A,B,B,A,25,E,A,A,G,A,A,B,A,A,F,5,6,5,2,1,6,4,4,5,3,4,5,4,3,5,4,3,5,5,7,5,3,4,7,5,3,5,4,5,5,5,5,5,5,5,4,6,5,1,7,2,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
247,2017,2564,1,10028,5806,13438,1,2504009,25,2,26,2009,2010,3,"55,2","70,3","50,2",A,F,A,E,E,A,A,F,B,A,A,A,B,A,D,24,A,B,B,G,A,B,D,E,H,F,5,7,2,1,1,2,1,1,3,3,1,5,5,1,6,6,5,5,1,8,1,1,4,7,6,7,6,1,4,5,6,5,3,5,2,4,4,6,1,1,1,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
248,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"61,8","44,8","67,5",A,A,A,D,D,D,A,E,B,A,A,A,D,A,A,23,B,A,B,H,A,B,E,D,E,F,4,2,1,2,1,5,5,4,5,4,2,2,3,1,6,5,4,4,7,7,1,1,1,5,6,1,6,6,2,2,4,5,2,5,1,2,3,5,1,1,2,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
249,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2012,3,"59,5","59,2","59,6",A,D,A,D,F,B,C,C,C,D,A,A,B,A,A,25,B,A,B,A,A,D,E,C,C,F,6,5,6,4,6,5,6,5,4,6,6,4,4,4,6,6,6,6,5,8,3,4,4,8,6,4,4,8,3,5,6,4,4,5,4,6,5,4,8,5,8,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
250,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"41,9","59,8","35,9",A,A,A,D,E,B,B,A,B,A,A,A,B,A,A,25,B,A,B,B,A,C,C,E,E,A,3,5,1,2,1,3,2,2,1,3,2,4,6,2,6,6,5,6,6,7,6,5,4,7,7,4,5,2,5,5,5,5,3,5,4,3,4,5,5,6,1,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
251,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"33,1","53,7","26,2",A,A,A,D,F,B,E,D,B,A,A,A,D,A,A,25,B,A,B,C,A,A,E,E,H,A,4,5,5,4,4,5,5,6,4,6,1,3,3,3,5,6,5,4,7,7,1,1,4,6,6,5,5,2,2,2,5,4,3,5,1,1,1,5,7,5,7,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
252,2017,2564,1,10028,5806,13438,1,2504009,25,2,28,2005,2009,3,"37,3","44,8","34,8",A,D,A,E,F,B,B,E,D,A,A,A,F,B,A,25,B,A,B,G,A,C,E,C,E,F,5,3,3,4,2,4,2,2,4,5,2,2,5,5,6,6,4,4,2,1,2,2,3,8,5,7,5,1,3,4,5,4,4,4,3,2,2,4,1,8,1,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
253,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"47,3","81,6","35,9",A,B,A,D,E,D,A,E,B,A,A,A,B,C,A,28,A,A,B,H,A,C,D,E,E,F,6,6,1,1,1,1,1,1,1,1,1,4,6,1,1,6,2,6,1,1,1,2,5,6,6,1,6,1,1,3,6,6,6,6,6,6,6,6,1,1,6,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
254,2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2011,3,"34,3","45,8","30,5",A,A,A,D,D,B,E,B,C,A,A,E,A,A,A,25,A,A,B,C,A,B,E,C,E,F,4,5,6,4,5,5,6,5,3,4,2,4,6,2,5,6,4,4,3,4,5,5,3,5,5,4,3,8,3,2,5,5,5,5,5,5,5,4,8,3,8,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
255,2017,2564,1,10028,5806,13438,1,2504009,25,2,25,2009,2010,3,"42,9","68,5","34,4",A,D,A,D,D,A,A,B,B,A,A,A,B,B,A,25,B,A,B,C,A,B,C,C,E,F,6,5,6,6,6,6,6,4,6,6,2,6,4,4,6,6,5,5,5,3,6,4,5,7,5,7,6,3,4,5,6,5,6,6,4,5,5,6,8,5,1,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
256,2017,2564,1,10028,5806,13438,1,2504009,25,2,32,2002,2010,3,"28,8","52,7","20,8",A,F,A,E,D,B,C,F,B,A,A,A,A,A,A,25,B,A,A,B,A,B,C,A,E,E,4,5,4,4,3,5,5,5,3,4,3,3,4,4,6,6,5,5,4,3,4,3,5,7,7,5,5,5,4,4,3,4,3,4,3,3,3,4,7,5,4,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
257,2017,2564,1,10028,5806,13438,1,2504009,25,2,22,2011,2012,3,"53,4","68,6","48,3",A,F,A,D,F,D,C,C,B,A,A,A,B,A,A,26,A,A,B,C,A,E,E,A,E,F,5,4,4,4,6,6,6,4,5,6,5,4,6,3,6,6,6,6,6,4,4,3,6,7,7,4,3,3,4,5,5,6,6,5,4,5,5,6,2,5,4,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
258,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2010,2011,3,"41,8","63,5","34,5",A,A,A,A,B,B,D,A,B,A,A,C,B,A,A,25,B,A,B,C,A,E,E,E,A,F,4,2,4,3,3,6,6,6,6,6,1,1,3,1,5,5,2,3,1,1,2,3,6,6,6,5,5,2,1,2,5,4,4,6,6,6,6,4,1,2,1,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
259,2017,2564,1,10028,5806,13438,1,2504009,25,2,24,2011,2012,3,"58,4","57,6","58,7",A,B,A,F,D,B,D,D,B,A,A,A,B,B,A,25,A,B,B,C,A,B,E,E,E,F,5,5,4,6,4,5,6,4,6,6,3,3,6,4,6,6,6,6,5,1,6,6,6,4,4,1,6,1,1,3,6,5,3,6,4,4,6,5,7,4,1,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
260,2017,2564,1,10028,5806,13438,1,2504009,25,2,23,2011,2012,3,"38,6","73,4","27,0",A,D,A,D,F,D,A,F,B,A,A,A,B,A,A,27,B,A,C,D,A,B,C,E,H,F,3,7,2,5,3,6,5,2,4,5,2,2,5,3,6,4,6,6,4,1,2,1,4,7,7,1,6,2,4,5,5,6,5,6,6,5,5,5,1,5,1,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
