X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_2G,ANO_IN_GRAD,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
471,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2012,1,1,0,1,1,52.4,84,41.8,A,C,A,A,E,B,D,B,B,A,A,A,D,A,A,25,B,A,B,K,A,C,D,A,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
472,2014,2564,10002,10028,5806,13438,1,2504009,25,2,26,2005,2011,1,1,0,1,1,35.7,37.9,35,A,A,A,D,E,B,D,B,B,A,A,A,A,A,A,25,A,A,B,C,A,C,C,A,H,C,5,3,4,1,4,6,3,3,5,5,2,2,2,3,6,5,5,4,2,3,1,3,3,8,8,5,6,4,2,2,2,5,4,4,2,1,2,4,1,2,2,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
473,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2009,2010,1,1,0,1,1,67.4,81.3,62.8,A,A,A,D,F,D,A,D,C,A,A,A,F,B,A,25,A,B,B,B,A,A,C,A,E,F,5,4,4,5,4,5,4,4,5,6,5,5,5,5,6,6,6,6,5,4,5,4,4,7,7,5,6,1,5,4,5,5,4,6,4,4,4,4,3,5,3,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
474,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2007,2014,1,1,0,1,1,57.1,76.1,50.7,A,A,A,E,E,B,E,F,B,A,A,A,D,A,A,25,B,A,B,C,A,B,D,E,E,F,4,4,5,6,6,6,6,6,5,5,5,5,6,4,6,6,5,5,6,4,5,5,6,6,6,6,6,6,5,5,5,6,6,5,5,6,6,5,6,6,5,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
475,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2010,1,1,0,1,1,54.3,74.5,47.6,A,C,A,D,D,B,E,B,D,A,A,E,B,C,A,25,B,A,B,E,B,A,E,D,E,F,6,6,6,5,5,5,4,4,4,5,6,6,6,6,6,6,6,6,4,4,6,6,6,7,7,5,6,7,5,6,6,5,6,6,6,6,5,5,5,6,4,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
476,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2009,1,1,0,1,1,61,64.1,60,A,C,A,F,F,D,A,D,A,A,A,A,B,C,A,23,B,A,B,K,A,C,D,E,A,F,5,4,5,5,5,3,5,5,5,6,4,5,6,5,6,6,6,6,5,4,6,6,6,6,6,6,6,5,6,6,6,5,6,6,5,6,6,6,1,6,1,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
477,2014,2564,10002,10028,5806,13438,1,2504009,25,2,27,2005,2009,1,1,0,1,1,57.2,90.3,46.2,A,C,A,E,E,B,H,B,D,E,A,A,F,A,A,25,A,A,G,H,A,E,C,E,A,A,6,6,6,6,6,6,6,3,2,6,1,6,4,2,2,6,6,6,6,6,2,2,2,6,6,6,6,6,6,6,6,1,3,6,3,5,3,2,2,1,3,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
478,2014,2564,10002,10028,5806,13438,1,2504009,25,2,22,2009,2010,1,1,0,1,1,48.2,60,44.2,A,A,A,D,F,D,A,E,B,A,A,A,B,A,A,29,E,A,A,A,A,B,C,E,E,F,4,5,4,3,2,2,5,4,3,4,3,4,4,2,5,4,5,5,4,3,5,3,5,7,7,1,6,5,4,4,5,5,4,4,5,3,5,5,1,2,1,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
479,2014,2564,10002,10028,5806,13438,1,2504009,25,2,25,2007,2009,1,1,0,1,1,21.3,22.5,20.9,A,A,A,C,E,B,C,C,C,A,A,F,D,A,A,25,B,A,A,B,A,A,C,E,A,A,3,7,1,1,2,5,5,1,1,4,5,6,5,5,6,6,4,5,4,1,3,5,1,8,8,4,4,1,4,5,5,3,2,6,2,2,4,4,1,2,1,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
480,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2009,1,1,0,1,1,50.2,68.2,44.2,A,C,A,C,E,A,B,B,B,A,A,A,A,A,A,22,B,A,A,C,A,A,C,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
481,2014,2564,10002,10028,5806,13438,1,2504009,25,2,29,2003,2011,1,1,0,1,1,49.3,36.3,53.6,A,A,A,E,D,D,A,E,B,B,A,A,B,A,A,25,B,B,B,C,A,E,E,E,E,F,6,6,6,6,6,6,6,6,6,6,4,5,6,5,6,6,6,6,6,6,6,6,6,8,8,6,6,6,5,5,5,6,6,6,6,5,5,6,5,6,5,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
482,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2008,2009,1,1,0,1,1,55.5,60.1,54,A,C,A,B,E,D,A,B,C,A,A,A,B,C,A,25,B,A,B,E,A,A,E,D,E,I,6,6,6,5,5,6,5,5,4,5,5,5,5,5,6,6,6,6,5,5,5,5,5,6,8,6,6,2,5,5,5,6,6,6,5,5,5,6,5,5,5,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
483,2014,2564,10002,10028,5806,13438,1,2504009,25,2,21,2009,2010,1,1,0,1,1,67.6,72.8,65.8,A,A,A,D,C,B,C,B,C,A,A,C,D,A,A,25,B,A,B,G,A,C,D,A,E,F,5,6,5,4,4,6,5,5,6,6,4,5,5,5,6,6,6,8,5,8,4,4,5,8,8,6,6,5,5,5,5,5,6,5,4,4,5,6,6,6,5,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
484,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2008,2012,1,1,0,1,1,47,45,47.6,A,A,A,D,D,A,A,D,B,A,A,A,D,B,A,35,B,A,A,H,A,B,E,E,A,F,5,3,4,3,3,6,5,5,6,6,3,5,6,4,6,6,6,6,6,6,4,4,6,5,6,6,6,4,4,5,6,6,5,6,4,5,5,5,1,3,2,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
485,2014,2564,10002,10028,5806,13438,1,2504009,25,2,25,2006,2012,1,1,0,1,1,54,62.9,51,A,C,A,E,E,D,A,C,B,A,A,A,A,A,A,25,A,A,B,G,A,E,D,A,A,F,6,6,4,6,4,6,6,4,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
486,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2013,1,1,0,1,1,44.6,15,54.4,A,C,A,D,E,B,E,A,A,A,A,A,B,A,A,25,B,A,B,C,A,A,D,E,A,A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
487,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2009,1,1,0,1,1,45.9,78.4,35.1,A,A,A,C,D,D,B,C,B,A,A,A,D,C,A,25,B,A,A,G,A,A,E,A,A,C,8,3,4,4,6,5,4,3,6,5,4,5,6,4,6,6,4,5,4,3,4,2,4,6,5,1,6,4,2,6,6,2,4,5,3,3,4,4,1,6,5,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
488,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2007,2009,1,1,0,1,1,29.5,46.4,23.8,A,A,A,F,D,D,A,B,C,A,A,F,F,A,E,25,A,A,C,G,A,C,E,D,A,F,5,8,6,5,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,1,6,7,7,6,6,6,4,6,6,6,6,6,3,5,4,4,1,3,4,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
489,2014,2564,10002,10028,5806,13438,1,2504009,25,2,22,2009,2010,1,1,0,1,1,57.2,85.9,47.6,A,C,B,E,E,B,E,E,B,A,A,A,A,A,A,22,B,A,B,A,A,A,C,E,A,F,6,6,6,6,6,6,5,5,6,6,5,5,6,5,6,6,6,6,6,5,6,5,6,7,7,5,5,5,5,6,6,6,6,6,6,6,6,6,5,6,6,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
490,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2009,1,1,0,1,1,60.8,76.4,55.6,A,A,A,D,E,B,C,C,B,A,A,A,E,B,A,25,B,A,B,C,A,C,E,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
491,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2009,2012,1,1,0,1,1,51.1,62.7,47.2,A,A,A,E,F,A,A,F,B,A,A,A,A,A,A,29,B,A,B,C,A,D,E,E,B,F,4,4,3,6,3,4,4,3,5,4,3,4,5,4,4,6,6,6,6,4,4,2,3,1,2,1,4,1,4,4,3,5,5,5,4,4,3,4,1,1,1,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
492,2014,2564,10002,10028,5806,13438,1,2504009,25,2,31,1999,2008,1,1,0,1,1,61.4,37.5,69.3,A,A,A,C,D,B,D,C,C,B,A,A,A,A,A,25,A,A,A,C,B,E,E,E,E,F,5,5,4,4,2,2,3,3,2,5,1,2,4,1,3,6,4,3,3,3,4,4,4,4,6,1,3,1,3,2,5,4,3,4,2,2,4,5,2,2,2,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
493,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2007,2009,1,1,0,1,1,59.8,61.1,59.4,A,A,A,E,E,D,A,F,B,A,A,A,D,B,A,25,B,A,B,C,A,E,E,A,E,F,6,5,5,5,5,5,6,5,4,6,3,4,6,4,6,6,4,3,4,8,5,5,6,8,8,8,5,1,4,5,6,6,4,6,4,5,5,5,8,6,4,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
494,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2009,1,1,0,1,1,44.7,79.1,33.2,A,C,A,E,E,B,C,E,B,A,B,A,D,A,A,27,B,A,B,G,A,A,B,E,A,F,2,3,4,4,6,6,4,5,5,2,2,3,3,4,6,6,6,5,5,4,5,5,5,7,7,1,2,6,2,3,4,5,2,5,5,5,4,3,3,5,1,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
495,2014,2564,10002,10028,5806,13438,1,2504009,25,2,28,2004,2011,1,1,0,1,1,51.2,86.5,39.4,A,C,A,C,D,D,A,D,B,A,A,A,A,A,A,24,B,A,B,C,A,E,E,A,H,F,5,4,4,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
496,2014,2564,10002,10028,5806,13438,1,2504009,25,2,25,2008,2009,1,1,0,1,1,59.5,77.2,53.6,A,C,A,A,B,E,A,B,B,A,A,A,D,A,A,25,B,A,D,C,A,A,D,E,C,A,6,6,5,6,5,6,6,6,6,6,5,5,6,5,6,6,6,6,6,6,5,5,6,4,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,6,5,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
497,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2009,1,1,0,1,1,66.2,91.4,57.8,A,C,A,E,E,B,C,F,B,A,A,A,B,C,A,25,B,A,B,A,A,C,C,E,A,F,4,6,4,6,4,6,6,6,5,5,3,4,5,2,3,5,6,6,5,7,5,4,4,5,5,3,6,6,4,6,4,4,4,5,4,5,5,4,1,5,5,3,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
498,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2008,2008,1,1,0,1,1,49.7,76.4,40.8,A,C,A,D,F,B,G,E,B,E,A,A,B,B,A,25,B,A,B,G,A,B,C,E,E,F,4,6,6,5,5,5,5,6,5,5,5,4,5,5,6,6,5,5,5,2,5,5,5,5,5,5,5,4,4,4,5,6,5,5,3,4,4,4,4,4,3,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
499,2014,2564,10002,10028,5806,13438,1,2504009,25,2,22,2009,2010,1,1,0,1,1,60.9,75.5,56,A,A,A,E,E,B,C,F,B,A,A,A,D,A,A,25,A,A,B,G,A,A,E,E,A,F,6,6,6,6,6,6,6,6,5,6,6,5,5,6,6,6,6,6,6,8,6,5,5,6,6,6,6,5,5,6,6,5,6,6,5,5,6,6,7,6,5,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
500,2014,2564,10002,10028,5806,13438,1,2504009,25,2,27,2004,2011,1,1,0,1,1,56.3,73.3,50.6,A,C,A,C,D,B,B,A,B,B,A,A,A,A,A,25,B,A,A,E,A,D,D,E,H,I,4,5,3,3,6,3,2,3,2,4,2,3,3,2,6,6,3,3,3,2,3,2,3,8,8,3,3,1,3,3,4,5,4,3,2,3,3,3,8,3,1,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
501,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2008,2009,1,1,0,1,1,47.6,56.1,44.8,A,C,A,F,F,B,B,F,B,A,A,A,A,B,A,25,B,A,B,G,A,A,D,E,A,F,6,6,4,6,5,6,6,6,5,6,5,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,6,6,6,8,6,8,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
502,2014,2564,10002,10028,5806,13438,1,2504009,25,2,24,2008,2009,1,1,0,1,1,40.7,44.6,39.4,A,A,A,E,E,D,C,E,B,A,A,A,A,A,A,23,B,A,B,C,A,B,B,E,E,F,5,4,5,4,3,4,5,4,4,4,4,4,5,3,5,5,6,5,5,4,4,4,4,8,8,5,5,4,3,3,4,4,4,4,4,4,3,4,3,3,2,4,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
503,2014,2564,10002,10028,5806,13438,1,2504009,25,2,22,2009,2011,1,1,0,1,1,63.5,74.7,59.8,A,A,A,D,E,B,C,D,B,A,A,A,D,A,A,25,B,A,B,C,A,A,D,E,E,F,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
504,2014,2564,10002,10028,5806,13438,1,2504009,25,2,22,2008,2010,1,1,0,1,1,34.9,27.3,37.4,A,A,A,E,E,A,A,D,B,A,A,A,D,A,A,25,A,A,B,C,A,B,E,E,A,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
505,2014,2564,10002,10028,5806,13438,1,2504009,25,2,23,2008,2012,1,1,0,1,1,39.3,53.5,34.5,B,C,A,E,E,B,E,D,B,A,A,A,D,B,A,25,B,A,B,C,A,C,D,D,A,C,5,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,3,3,4,4,5,5,5,3,4,4,5,4,4,5,3,3,3,3,3,4,5,1,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
506,2014,2564,10002,10028,5806,13438,1,2504009,25,2,25,2006,2007,1,1,0,1,1,47.9,79.2,37.4,A,A,A,E,E,D,E,F,B,A,A,A,D,B,A,25,B,A,B,C,A,B,B,A,C,F,5,5,6,5,6,6,6,5,6,5,5,6,6,4,6,6,6,6,6,8,5,5,5,5,5,6,6,6,6,5,6,6,5,6,4,4,4,6,5,6,4,2,,,,,,,,,,,,,,Engenharia Elétrica,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
